Date,Trips,AvgDuration,TotalDuration
2015-09-24,664,1377.9969879518073,914990
2015-09-25,673,821.0416047548291,552561
2015-09-26,1005,21974.877611940297,22084752
2015-09-27,851,1961.9330199764981,1669605
2015-09-28,714,911.4761904761905,650794
2015-09-29,690,854.7782608695652,589797
2015-09-30,560,855.4642857142857,479060
2015-10-01,528,749.3087121212121,395635
2015-10-02,184,874.1521739130435,160844
2015-10-03,268,702.8097014925373,188353
2015-10-04,643,1177.5645412130639,757174
2015-10-05,707,1245.4809052333806,880555
2015-10-06,820,1033.3463414634145,847344
2015-10-07,774,884.4237726098191,684544
2015-10-08,766,1372.5456919060052,1051370
2015-10-09,542,594.830258302583,322398
2015-10-10,789,1710.2864385297846,1349416
2015-10-11,681,1529.8751835535977,1041845
2015-10-12,748,2998.048128342246,2242540
2015-10-13,743,3692.8950201884254,2743821
2015-10-14,739,665.3328822733423,491681
2015-10-15,766,795.7206266318537,609522
2015-10-16,696,2159.010057471264,1502671
2015-10-17,508,1378.541338582677,700299
2015-10-18,376,888.2952127659574,333999
2015-10-19,580,617.5448275862069,358176
2015-10-20,682,750.2697947214076,511684
2015-10-21,770,905.0025974025974,696852
2015-10-22,708,779.6002824858757,551957
2015-10-23,668,711.8083832335329,475488
2015-10-24,501,1010.624750499002,506323
2015-10-25,503,1054.600397614314,530464
2015-10-26,686,562.4518950437317,385842
2015-10-27,646,642.3513931888544,414959
2015-10-28,358,653.2039106145252,233847
2015-10-29,692,771.5823699421966,533935
2015-10-30,678,637.5634218289085,432268
2015-10-31,514,1497.8132295719845,769876
2015-11-01,490,1614.4551020408164,791083
2015-11-02,694,890.4798270893372,617993
2015-11-03,704,718.0838068181819,505531
2015-11-04,699,616.7424892703863,431103
2015-11-05,668,750.6077844311377,501406
2015-11-06,713,621.6339410939692,443225
2015-11-07,538,1370.1468401486989,737139
2015-11-08,522,1019.6321839080459,532248
2015-11-09,579,664.0880829015545,384507
2015-11-10,363,526.2121212121212,191015
2015-11-11,544,538.4724264705883,292929
2015-11-12,562,625.846975088968,351726
2015-11-13,557,524.5188509874326,292157
2015-11-14,368,940.5217391304348,346112
2015-11-15,401,1316.5261845386533,527927
2015-11-16,718,646.4220055710307,464131
2015-11-17,594,697.5,414315
2015-11-18,611,603.5842880523732,368790
2015-11-19,374,449.22192513368987,168009
2015-11-20,625,518.3344,323959
2015-11-21,407,922.7248157248157,375549
2015-11-22,348,594.6436781609195,206936
2015-11-23,483,506.0621118012422,244428
2015-11-24,483,541.8592132505177,261718
2015-11-25,467,551.4689507494646,257536
2015-11-26,222,1088.6531531531532,241681
2015-11-27,390,15512.958974358975,6050054
2015-11-28,256,669.43359375,171375
2015-11-29,243,932.9300411522634,226702
2015-11-30,490,505.5612244897959,247725
2015-12-01,293,449.2798634812287,131639
2015-12-02,336,1192.2380952380952,400592
2015-12-03,482,481.3526970954357,232012
2015-12-04,528,753.2234848484849,397702
2015-12-05,382,765.3246073298429,292354
2015-12-06,328,824.2713414634146,270361
2015-12-07,501,574.8642714570858,288007
2015-12-08,491,560.5702647657841,275240
2015-12-09,491,577.2973523421589,283453
2015-12-10,525,506.1142857142857,265710
2015-12-11,496,691.4717741935484,342970
2015-12-12,431,16000.568445475637,6896245
2015-12-13,426,1301.4084507042253,554400
2015-12-14,484,507.32851239669424,245547
2015-12-15,550,577.0036363636364,317352
2015-12-16,529,730.0415879017013,386192
2015-12-17,359,464.6016713091922,166792
2015-12-18,473,460.5285412262156,217830
2015-12-19,260,681.7653846153846,177259
2015-12-20,239,1281.0920502092051,306181
2015-12-21,470,544.7510638297872,256033
2015-12-22,383,494.7154046997389,189476
2015-12-23,252,493.8333333333333,124446
2015-12-24,278,1047.0611510791366,291083
2015-12-25,205,1154.0585365853658,236582
2015-12-26,203,1515.472906403941,307641
2015-12-27,225,1270.08,285768
2015-12-28,286,1013.2902097902098,289801
2015-12-29,213,478.76056338028167,101976
2015-12-30,375,604.12,226545
2015-12-31,344,963.5087209302326,331447
2016-04-01,523,587.1950286806883,307103
2016-04-02,317,1263.5552050473186,400547
2016-04-03,204,645.3725490196078,131656
2016-04-04,255,453.2901960784314,115589
2016-04-05,422,450.93364928909955,190294
2016-04-06,463,609.7840172786177,282330
2016-04-07,477,630.8155136268343,300899
2016-04-08,456,424.6030701754386,193619
2016-04-09,201,518.5671641791045,104232
2016-04-10,270,879.6111111111111,237495
2016-04-11,515,514.968932038835,265209
2016-04-12,431,610.4849187935034,263119
2016-04-13,595,477.89579831932775,284348
2016-04-14,593,527.1045531197302,312573
2016-04-15,594,571.7441077441077,339616
2016-04-16,542,1392.6789667896678,754832
2016-04-17,692,1603.3684971098266,1109531
2016-04-18,706,846.07223796034,597327
2016-04-19,704,689.5582386363636,485449
2016-04-20,684,592.2616959064327,405107
2016-04-21,737,750.1411126187246,552854
2016-04-22,832,712.4603365384615,592767
2016-04-23,556,1057.4910071942445,587965
2016-04-24,626,1360.5479233226838,851703
2016-04-25,741,1027.974358974359,761729
2016-04-26,664,666.9834337349398,442877
2016-04-27,737,723.9158751696065,533526
2016-04-28,632,3649.3148734177216,2306367
2016-04-29,558,536.5931899641577,299419
2016-04-30,615,1418.7154471544716,872510
2016-05-01,186,527.0537634408602,98032
2016-05-02,601,655.8685524126456,394177
2016-05-03,431,1043.7308584686775,449848
2016-05-04,574,471.0522648083624,270384
2016-05-05,624,523.7708333333334,326833
2016-05-06,338,1029.9644970414201,348128
2016-05-07,450,1188.0088888888888,534604
2016-05-08,420,1418.0333333333333,595574
2016-05-09,777,662.02574002574,514394
2016-05-10,689,780.5195936139332,537778
2016-05-11,748,635.1082887700535,475061
2016-05-12,823,615.2235722964763,506329
2016-05-13,551,674.8693284936479,371853
2016-05-14,688,1116.0843023255813,767866
2016-05-15,440,1117.6568181818182,491769
2016-05-16,703,634.1834992887624,445831
2016-05-17,716,566.768156424581,405806
2016-05-18,699,547.7625178826895,382886
2016-05-19,796,758.1231155778894,603466
2016-05-20,734,960.9427792915532,705332
2016-05-21,402,996.0298507462686,400404
2016-05-22,626,1246.094249201278,780055
2016-05-23,805,560.9267080745342,451546
2016-05-24,683,573.6090775988287,391775
2016-05-25,894,839.0268456375838,750090
2016-05-26,817,678.3818849449204,554238
2016-05-27,746,643.1300268096514,479775
2016-05-28,528,1090.8219696969697,575954
2016-05-29,631,1445.9572107765453,912399
2016-05-30,550,1603.8181818181818,882100
2016-05-31,818,657.0256723716382,537447
2016-06-01,842,664.1543942992874,559218
2016-06-02,836,761.6255980861245,636719
2016-06-03,621,697.8212560386473,433347
2016-06-04,590,1129.4406779661017,666370
2016-06-05,417,2127.7194244604316,887259
2016-06-06,807,765.7261462205701,617941
2016-06-07,865,1462.0947976878613,1264712
2016-06-08,693,607.5180375180375,421010
2016-06-09,801,590.8951310861423,473307
2016-06-10,852,899.0892018779343,766024
2016-06-11,617,1012.2965964343598,624587
2016-06-12,688,1257.1758720930231,864937
2016-06-13,828,624.9492753623189,517458
2016-06-14,867,620.6482122260669,538102
2016-06-15,885,659.1435028248587,583342
2016-06-16,785,670.1987261146497,526106
2016-06-17,912,841.7072368421053,767637
2016-06-18,749,1162,870338
2016-06-19,834,1352.8872901678658,1128308
2016-06-20,893,701.585666293393,626516
2016-06-21,875,781.2342857142858,683580
2016-06-22,949,619.4415173867229,587850
2016-06-23,921,681.7513572204126,627893
2016-06-24,927,705.3344120819849,653845
2016-06-25,751,961.8282290279627,722333
2016-06-26,679,1228.8129602356407,834364
2016-06-27,831,708.0361010830325,588378
2016-06-28,843,573.1103202846975,483132
2016-06-29,923,703.590465872156,649414
2016-06-30,866,977.2667436489608,846313
2016-07-01,709,600.5980253878703,425824
2016-07-02,567,982.5608465608466,557112
2016-07-03,628,1284.593949044586,806725
2016-07-04,742,1698.7681940700809,1260486
2016-07-05,820,924.4768292682927,758071
2016-07-06,897,615.974358974359,552529
2016-07-07,875,665.888,582652
2016-07-08,783,576.5249042145593,451419
2016-07-09,607,1324.8088962108732,804159
2016-07-10,711,1200.5232067510549,853572
2016-07-11,821,647.9451887941535,531963
2016-07-12,960,694.090625,666327
2016-07-13,934,689.8982869379015,644365
2016-07-14,883,670.3374858437146,591908
2016-07-15,845,927.9692307692308,784134
2016-07-16,589,899.8421052631579,530007
2016-07-17,706,1082.0807365439093,763949
2016-07-18,768,723.6627604166666,555773
2016-07-19,864,659.6817129629629,569965
2016-07-20,930,658.5752688172043,612475
2016-07-21,960,607.3854166666666,583090
2016-07-22,891,864.2154882154882,770016
2016-07-23,678,780.5929203539823,529242
2016-07-24,726,1182.2865013774106,858340
2016-07-25,677,564.1905465288036,381957
2016-07-26,1009,869.2527254707632,877076
2016-07-27,979,585.8692543411645,573566
2016-07-28,890,534.056179775281,475310
2016-07-29,769,676.8842652795839,520524
2016-07-30,575,928.3321739130434,533791
2016-07-31,643,945.8849144634526,608204
2016-08-01,1022,661.6428571428571,676199
2016-08-02,1135,843.1806167400881,957010
2016-08-03,1185,663.9983122362869,786838
2016-08-04,1241,762.2562449637389,945960
2016-08-05,1192,764.9916107382551,911870
2016-08-06,871,995.9678530424799,867488
2016-08-07,948,1341.4978902953587,1271740
2016-08-08,1152,596.1414930555555,686755
2016-08-09,1228,662.8216612377851,813945
2016-08-10,1135,650.1603524229075,737932
2016-08-11,1089,628.0541781450872,683951
2016-08-12,1073,795.7875116495807,853880
2016-08-13,710,1004.9183098591549,713492
2016-08-14,755,825.4953642384106,623249
2016-08-15,1239,606.1985472154963,751080
2016-08-16,1068,519.9307116104869,555286
2016-08-17,1277,792.3422083007048,1011821
2016-08-18,1228,701.064332247557,860907
2016-08-19,1117,856.8451208594449,957096
2016-08-20,887,985.0259301014656,873718
2016-08-21,617,1199.8914100486224,740333
2016-08-22,1171,726.7933390264731,851075
2016-08-23,1125,530.128,596394
2016-08-24,1226,593.5970636215335,727750
2016-08-25,1215,617.4518518518519,750204
2016-08-26,1284,1590.3948598130842,2042067
2016-08-27,1144,1219.3627622377621,1394951
2016-08-28,1208,1075.0248344370862,1298630
2016-08-29,1147,677.0052310374891,776525
2016-08-30,1267,636.1049723756906,805945
2016-08-31,1193,551.2238055322716,657610
2016-09-01,915,505.024043715847,462097
2016-09-02,1195,728.8602510460252,870988
2016-09-03,847,2870.0484061393154,2430931
2016-09-04,912,2080.0570175438597,1897012
2016-09-05,943,1160.6352067868504,1094479
2016-09-06,1220,740.2180327868853,903066
2016-09-07,1301,580.7770945426595,755591
2016-09-08,1284,535.3341121495328,687369
2016-09-09,1246,644.6404494382023,803222
2016-09-10,945,920.0507936507937,869448
2016-09-11,903,2806.4429678848282,2534218
2016-09-12,1248,818.8197115384615,1021887
2016-09-13,1371,525.3763676148797,720291
2016-09-14,1225,1025.7902040816327,1256593
2016-09-15,1327,531.4868123587038,705283
2016-09-16,1309,553.7929717341482,724915
2016-09-17,977,928.6591606960081,907300
2016-09-18,960,1037.9416666666666,996424
2016-09-19,702,513.7435897435897,360648
2016-09-20,1281,597.08118657298985,764861
2016-09-21,1245,589.0136546184739,733322
2016-09-22,1328,533.2138554216867,708108
2016-09-23,1321,575.7554882664648,760573
2016-09-24,977,1110.871033776868,1085321
2016-09-25,1049,992.3870352716873,1041014
2016-09-26,1259,707.4090548054011,890628
2016-09-27,1267,631.4790844514602,800084
2016-09-28,1242,775.1159420289855,962694
2016-09-29,1144,505.7395104895105,578566
2016-09-30,482,451.5560165975104,217650
2016-01-01,163,633.2269938650306,103216
2016-01-02,207,1583.87922705314,327863
2016-01-03,276,830.1123188405797,229111
2016-01-04,286,460.36013986013984,131663
2016-01-05,273,394.1904761904762,107614
2016-01-06,353,468.5354107648725,165393
2016-01-07,442,635.1402714932127,280732
2016-01-08,422,463.78909952606637,195719
2016-01-09,294,5947.3877551020405,1748532
2016-01-10,206,702.4320388349514,144701
2016-01-11,339,1252.353982300885,424548
2016-01-12,367,440.74114441416896,161752
2016-01-13,325,454.78153846153845,147804
2016-01-14,341,471.7624633431085,160871
2016-01-15,427,543.5035128805621,232076
2016-01-16,288,1464.107638888889,421663
2016-01-17,164,569.439024390244,93388
2016-01-18,160,1461.1125,233778
2016-01-19,269,658.8438661710037,177229
2016-01-20,367,433.60490463215257,159133
2016-01-21,350,410.7457142857143,143761
2016-01-22,293,657.6450511945393,192690
2016-01-27,93,561.0215053763441,52175
2016-01-28,203,950.3546798029556,192922
2016-01-29,224,448.7767857142857,100526
2016-01-30,149,509.87919463087246,75972
2016-01-31,198,744.4444444444445,147400
2016-10-01,740,1925.295945945946,1424719
2016-10-02,754,663,499902
2016-10-03,1141,613.0105170902717,699445
2016-10-04,1261,558.1387787470262,703813
2016-10-05,1277,560.2176977290525,715398
2016-10-06,1182,490.25380710659897,579480
2016-10-07,1199,691.6430358632193,829280
2016-10-08,631,1188.256735340729,749790
2016-10-09,387,1048.922480620155,405933
2016-10-10,1048,702.9150763358779,736655
2016-10-11,1132,496.22349823321554,561725
2016-10-12,1271,647.9677419354839,823567
2016-10-13,1178,471.62308998302206,555572
2016-10-14,1134,525.6031746031746,596034
2016-10-15,929,930.1517761033369,864111
2016-10-16,783,881.1123882503193,689911
2016-10-17,1250,637.0816,796352
2016-10-18,1229,632.4524003254678,777284
2016-10-19,1219,556.5356849876948,678417
2016-10-20,1213,580.0288540807915,703575
2016-10-21,801,534.0861423220974,427803
2016-10-22,436,514.6559633027523,224390
2016-10-23,654,718.7370030581039,470054
2016-10-24,1123,455.23152270703474,511225
2016-10-25,1012,958.4169960474309,969918
2016-10-26,968,454.0444214876033,439515
2016-10-27,502,511.22908366533864,256637
2016-10-28,879,440.90443686006824,387555
2016-10-29,651,705.926267281106,459558
2016-10-30,623,1118.53772070626,696849
2016-10-31,1004,684.6155378486055,687354
2016-11-01,1016,600.4547244094488,610062
2016-11-02,1090,494.05045871559633,538515
2016-11-03,987,535.9635258358662,528996
2016-11-04,1010,612.870297029703,618999
2016-11-05,774,896.8139534883721,694134
2016-11-06,716,804.8002793296089,576237
2016-11-07,898,437.5790645879733,392946
2016-11-08,988,524.6457489878543,518350
2016-11-09,729,444.78737997256513,324250
2016-11-10,922,442.28091106290674,407783
2016-11-11,808,464.5210396039604,375333
2016-11-12,573,644.2024432809773,369128
2016-11-13,620,868.6870967741935,538586
2016-11-14,953,446.3011542497377,425325
2016-11-15,420,585.1309523809524,245755
2016-11-16,986,461.6947261663286,455231
2016-11-17,999,502.42042042042044,501918
2016-11-18,921,477.20195439739416,439503
2016-11-19,764,895.2565445026178,683976
2016-11-20,335,428.2238805970149,143455
2016-11-21,677,1450.1595273264402,981758
2016-11-22,731,418.3734610123119,305831
2016-11-23,743,6956.936742934051,5169004
2016-11-24,247,2027.6761133603238,500836
2016-11-25,424,526.061320754717,223050
2016-11-26,444,662.8040540540541,294285
2016-11-27,443,839.9638826185102,372104
2016-11-28,717,498.32775453277543,357301
2016-11-29,364,655.554945054945,238622
2016-11-30,533,414.3076923076923,220826
2016-12-01,783,454.08429118773944,355548
2016-12-02,754,657.7493368700266,495943
2016-12-03,471,531.660297239915,250412
2016-12-04,434,1151.2465437788019,499641
2016-12-05,640,426.5109375,272967
2016-12-06,611,458.4631751227496,280121
2016-12-07,709,556.052186177715,394241
2016-12-08,694,513.5720461095101,356419
2016-12-09,666,781.6306306306307,520566
2016-12-10,367,420.4114441416894,154291
2016-12-11,299,964.9732441471572,288527
2016-12-12,540,417.3814814814815,225386
2016-12-13,732,512.025956284153,374803
2016-12-14,698,460.256446991404,321259
2016-12-15,523,478.53728489483746,250275
2016-12-16,524,476.6125954198473,249745
2016-12-17,116,561.2155172413793,65101
2016-12-18,257,510.1945525291829,131120
2016-12-19,479,563.8225469728601,270071
2016-12-20,551,379.68239564428313,209205
2016-12-21,562,402.6797153024911,226306
2016-12-22,610,1067.3688524590164,651095
2016-12-23,499,467.2865731462926,233176
2016-12-24,176,521.4147727272727,91769
2016-12-25,207,1026.1545893719806,212414
2016-12-26,223,585.6502242152467,130600
2016-12-27,580,663.4724137931034,384814
2016-12-28,478,394.1255230125523,188392
2016-12-29,269,411.728624535316,110755
2016-12-30,379,399.2031662269129,151298
2016-12-31,283,1244.9611307420494,352324
2016-02-01,355,531.2732394366197,188602
2016-02-02,411,436.17761557177613,179269
2016-02-03,267,575.3445692883895,153617
2016-02-04,378,447.5608465608466,169178
2016-02-05,177,607.6779661016949,107559
2016-02-06,224,600.2946428571429,134466
2016-02-07,233,691.96566523605145,161228
2016-02-08,303,454.86798679867985,137825
2016-02-09,297,454.0942760942761,134866
2016-02-10,305,450.9639344262295,137544
2016-02-11,268,429.9664179104478,115231
2016-02-12,249,25810.843373493975,6426900
2016-02-13,63,442.015873015873,27847
2016-02-14,60,622,37320
2016-02-15,91,568.0989010989011,51697
2016-02-16,222,859.1306306306307,190727
2016-02-17,353,1282.28611898017,452647
2016-02-18,340,583.6029411764706,198425
2016-02-19,330,524.0363636363636,172932
2016-02-20,342,1039.266081871345,355429
2016-02-21,304,885.8092105263158,269286
2016-02-22,437,783.9130434782609,342570
2016-02-23,295,438.9830508474576,129500
2016-02-24,170,396.8176470588235,67459
2016-02-25,372,554.1129032258065,206130
2016-02-26,345,475.7304347826087,164127
2016-02-27,237,664.4683544303797,157479
2016-02-28,417,1435.6282973621103,598657
2016-02-29,405,692.7703703703704,280572
2016-03-01,441,472.297052154195,208283
2016-03-02,359,557.8105849582173,200254
2016-03-03,360,1461.3694444444445,526093
2016-03-04,242,646.1239669421487,156362
2016-03-05,253,1201.4624505928855,303970
2016-03-06,245,1092.6571428571428,267701
2016-03-07,442,634.4027149321267,280406
2016-03-08,520,619.5557692307692,322169
2016-03-09,618,823.9385113268609,509194
2016-03-10,622,1021.5546623794212,635407
2016-03-11,532,549.0507518796992,292095
2016-03-12,441,1904.156462585034,839733
2016-03-13,405,1391.6098765432098,563602
2016-03-14,213,661.4084507042254,140880
2016-03-15,513,495.55750487329436,254221
2016-03-16,525,559.8780952380953,293936
2016-03-17,565,658.2424778761062,371907
2016-03-18,529,540.820415879017,286094
2016-03-19,361,919.3462603878116,331884
2016-03-20,273,654.6080586080586,178708
2016-03-21,416,486.24759615384613,202279
2016-03-22,498,33443.74698795181,16654986
2016-03-23,583,996.4922813036021,580955
2016-03-24,553,550.4285714285714,304387
2016-03-25,478,829.1485355648535,396333
2016-03-26,383,951.6840731070496,364495
2016-03-27,304,2029.2598684210527,616895
2016-03-28,306,836.2745098039215,255900
2016-03-29,438,870.5981735159818,381322
2016-03-30,518,489.984555984556,253812
2016-03-31,575,529.3582608695652,304381
2017-01-01,272,734.0992647058823,199675
2017-01-02,144,894.5763888888889,128819
2017-01-03,348,884.471264367816,307796
2017-01-04,634,412.1435331230284,261299
2017-01-05,552,433.0416666666667,239039
2017-01-06,435,466.82528735632184,203069
2017-01-07,72,433.1388888888889,31186
2017-01-08,105,458.0190476190476,48092
2017-01-09,318,437.89622641509436,139251
2017-01-10,405,2386.5407407407406,966549
2017-01-11,569,570.0615114235501,324365
2017-01-12,655,441.40152671755726,289118
2017-01-13,601,663.783693843594,398934
2017-01-14,235,600.8893617021276,141209
2017-01-15,284,1086.7605633802816,308640
2017-01-16,435,972.0344827586207,422835
2017-01-17,393,395.9618320610687,155613
2017-01-18,554,403.601083032491,223595
2017-01-19,602,457.48338870431894,275405
2017-01-20,523,474.6902485659656,248263
2017-01-21,406,509.6773399014778,206929
2017-01-22,356,489.62359550561797,174306
2017-01-23,270,374.94444444444446,101235
2017-01-24,260,398.56538461538463,103627
2017-01-25,640,568.95,364128
2017-01-26,576,380.1354166666667,218958
2017-01-27,577,404.19237435008665,233219
2017-01-28,325,450.9323076923077,146553
2017-01-29,343,459.50145772594755,157609
2017-01-30,553,428.36889692585896,236888
2017-01-31,484,438.14256198347107,212061
2017-02-01,569,414.2671353251318,235718
2017-02-02,580,380.4362068965517,220653
2017-02-03,564,383.0851063829787,216060
2017-02-04,378,457.1296296296296,172795
2017-02-05,325,504.7353846153846,164039
2017-02-06,615,549.460162601626,337918
2017-02-07,478,527.3033472803347,252051
2017-02-08,699,465.90128755364805,325665
2017-02-10,52,485.65384615384613,25254
2017-02-11,210,506.37142857142857,106338
2017-02-12,75,390.52,29289
2017-02-13,324,442.5679012345679,143392
2017-02-14,554,420.6480144404332,233039
2017-02-15,520,526.9846153846154,274032
2017-02-16,550,738.1054545454546,405958
2017-02-17,498,821.3955823293172,409055
2017-02-18,501,1517.2215568862275,760128
2017-02-19,653,1138.2633996937213,743286
2017-02-20,571,750.3607705779334,428456
2017-02-21,628,388.43152866242036,243935
2017-02-22,684,470.35087719298247,321720
2017-02-23,719,475.09179415855357,341591
2017-02-24,760,650.3078947368421,494234
2017-02-25,654,1136.6605504587155,743376
2017-02-26,416,607.4831730769231,252713
2017-02-27,689,501.1857764876633,345317
2017-02-28,760,430.1013157894737,326877
2017-03-01,758,474.0883905013193,359359
2017-03-02,654,412.20030581039754,269579
2017-03-03,604,1078.041390728477,651137
2017-03-04,262,503.46564885496184,131908
2017-03-05,295,444.3186440677966,131074
2017-03-06,621,699.2850241545893,434256
2017-03-07,556,458.158273381295,254736
2017-03-08,733,480.74215552523873,352384
2017-03-09,720,1693.7486111111111,1219499
2017-03-10,319,1306.6708463949844,416828
2017-03-11,261,614.1992337164751,160306
2017-03-12,246,406.1463414634146,99912
2017-03-13,470,469.0382978723404,220448
2017-03-17,1,384,384
2017-03-18,31,575.8709677419355,17852
2017-03-19,103,691.9514563106796,71271
2017-03-20,344,501.8953488372093,172652
2017-03-21,628,539.3789808917197,338730
2017-03-22,469,439.682302771855,206211
2017-03-23,543,457.8029465930018,248587
2017-03-24,584,1074.625,627581
2017-03-25,483,1055.9378881987577,510018
2017-03-26,308,465.211038961039,143285
2017-03-27,426,642.3544600938967,273643
2017-03-28,371,384.32614555256066,142585
2017-03-29,627,551.8213716108453,345992
2017-03-30,622,596.9131832797427,371280
2017-03-31,162,347.6296296296296,56316
2017-04-01,356,2322.7387640449438,826895
2017-04-02,617,993.871961102107,613219
2017-04-03,626,1641.8977635782749,1027828
2017-04-04,514,437.784046692607,225021
2017-04-05,719,511.6787204450626,367897
2017-04-06,335,530.8805970149253,177845
2017-04-07,608,436.60361842105266,265455
2017-04-08,542,718.8929889298893,389640
2017-04-09,755,1302.2251655629138,983180
2017-04-10,810,835.5901234567901,676828
2017-04-11,911,754.9846322722283,687791
2017-04-12,817,592.2925336597307,483903
2017-04-13,777,553.3191763191763,429929
2017-04-14,793,841.8865069356873,667616
2017-04-15,618,991.4805825242719,612735
2017-04-16,940,1518.2893617021277,1427192
2017-04-17,881,550.0147559591373,484563
2017-04-18,822,752.0194647201946,618160
2017-04-19,780,499.29102564102567,389447
2017-04-20,694,496.1311239193084,344315
2017-04-21,646,574.8916408668731,371380
2017-04-22,618,4473.194174757282,2764434
2017-04-23,662,1045.202416918429,691924
2017-04-24,798,501.90852130325817,400523
2017-04-25,390,640.6589743589743,249857
2017-04-26,666,462.2717717717718,307873
2017-04-27,822,481.4221411192214,395729
2017-04-28,1004,590.0647410358566,592425
2017-04-29,968,1469.190082644628,1422176
2017-04-30,697,881.9139167862267,614694
2017-05-01,1048,2222.5505725190837,2329233
2017-05-02,934,571.2259100642399,533525
2017-05-03,989,524.2598584428716,518493
2017-05-04,966,1809.522774327122,1747999
2017-05-05,502,711.9561752988047,357402
2017-05-06,764,882.7905759162304,674452
2017-05-07,510,1041.992156862745,531416
2017-05-08,888,646.7961711711712,574355
2017-05-09,1024,822.2177734375,841951
2017-05-10,961,563.9729448491155,541978
2017-05-11,1016,490.9192913385827,498774
2017-05-12,961,535.3995837669095,514519
2017-05-13,95,424.63157894736844,40340
2017-05-14,647,919.1591962905719,594696
2017-05-15,990,558.0484848484848,552468
2017-05-16,1166,570.2118353344769,664867
2017-05-17,1054,611.4686907020873,644488
2017-05-18,977,3879.515864892528,3790287
2017-05-19,1002,709.87624750499,711296
2017-05-20,794,1210.6662468513855,961269
2017-05-21,873,1610.8453608247423,1406268
2017-05-22,470,512.4872340425532,240869
2017-05-23,1113,593.9991015274035,661121
2017-05-24,1024,501.0263671875,513051
2017-05-25,412,1020.1941747572815,420320
2017-05-26,958,976.6440501043842,935625
2017-05-27,717,1652.6443514644352,1184946
2017-05-28,720,1357.986111111111,977750
2017-05-29,451,826.980044345898,372968
2017-05-30,923,540.8060671722643,499164
2017-05-31,1017,614.5624385447394,625010
2017-06-01,1239,668.6650524616626,828476
2017-06-02,1182,976.6615905245346,1154414
2017-06-03,897,2054.335562987737,1842739
2017-06-04,730,1704.5767123287671,1244341
2017-06-05,1001,1239.065934065934,1240305
2017-06-06,848,565.441037735849,479494
2017-06-07,1153,599.7727666955767,691538
2017-06-08,1156,568.8797577854672,657625
2017-06-09,1190,836.9050420168068,995917
2017-06-10,979,971.3687436159346,950970
2017-06-11,891,1241.993265993266,1106616
2017-06-12,1166,1056.6852487135507,1232095
2017-06-13,1135,484.2986784140969,549679
2017-06-14,1061,697.6738925541941,740232
2017-06-15,1207,641.3545981772991,774115
2017-06-16,1040,501.86442307692306,521939
2017-06-17,637,775.3469387755102,493896
2017-06-18,821,1019.9439707673569,837374
2017-06-19,807,634.548946716233,512081
2017-06-20,1219,513.1657095980312,625549
2017-06-21,1199,556.9507923269391,667784
2017-06-22,1288,606.3082298136646,780925
2017-06-23,1115,870.0896860986547,970150
2017-06-24,915,1321.4131147540984,1209093
2017-06-25,953,1293.788037775446,1232980
2017-06-26,1234,606.6029173419773,748548
2017-06-27,1267,666.0513022888714,843887
2017-06-28,1289,534.1373157486423,688503
2017-06-29,1292,1735.1447368421052,2241807
2017-06-30,1149,633.4899912967799,727880
2017-07-01,661,1463.3872919818457,967299
2017-07-02,764,1287.708115183246,983809
2017-07-03,925,880.0194594594594,814018
2017-07-04,995,1872.3969849246232,1863035
2017-07-05,1180,604.0161016949153,712739
2017-07-06,1261,524.3568596352102,661214
2017-07-07,892,712.7186098654709,635745
2017-07-08,981,1013.0152905198777,993768
2017-07-09,1015,1079.5743842364532,1095768
2017-07-10,1205,603.6688796680498,727421
2017-07-11,1259,582.4138204924543,733259
2017-07-12,1235,579.0161943319838,715085
2017-07-13,1152,723.4661458333334,833433
2017-07-14,723,475.01383125864453,343435
2017-07-15,947,1005.442449841605,952154
2017-07-16,1059,934.7743153918791,989926
2017-07-17,1257,604.5743834526651,759950
2017-07-18,1295,715.2370656370656,926232
2017-07-19,1260,581.565873015873,732773
2017-07-20,1234,648.4805510534846,800225
2017-07-21,1229,602.9161920260374,740984
2017-07-22,862,903.6519721577727,778948
2017-07-23,837,904.3058542413381,756904
2017-07-24,910,578.6516483516483,526573
2017-07-25,1284,615.2126168224299,789933
2017-07-26,1349,575.7346182357302,776666
2017-07-27,1297,506.11256746337705,656428
2017-07-28,1190,641.609243697479,763515
2017-07-29,950,867.0831578947368,823729
2017-07-30,1060,1055.8745283018868,1119227
2017-07-31,1305,619.3624521072796,808268
2017-08-01,1320,550.180303030303,726238
2017-08-02,1179,557.8880407124682,657750
2017-08-03,1304,501.41334355828224,653843
2017-08-04,1193,665.9580888516346,794488
2017-08-05,913,779.9386637458927,712084
2017-08-06,1034,1023.0773694390716,1057862
2017-08-07,542,2205.0018450184502,1195111
2017-08-08,1248,470.4583333333333,587132
2017-08-09,1310,622.4503816793894,815410
2017-08-10,1368,540.9963450292398,740083
2017-08-11,1283,556.585346843336,714099
2017-08-12,1032,1084.9806201550387,1119700
2017-08-13,1007,2228.9493545183714,2244552
2017-08-14,1226,556.7805872756933,682613
2017-08-15,1111,485.5040504050405,539395
2017-08-16,1397,1084.9448818897638,1515668
2017-08-17,1409,584.1036195883605,823002
2017-08-18,755,450.3165562913907,339989
2017-08-19,996,1734.371485943775,1727434
2017-08-20,1094,1095.508226691042,1198486
